Partno,Judgement1,Word Pair,Judged Value,Recall,COS,LSA ,FSG,QSS.1,QCON.1,HAL.1,LogHAL.1,Subtlex.1,LogSub.1,Length.1,POS.1,Ortho.1,Phono.1,Phonemes.1,Syllables.1,Morphemes.1,AOA.1,Valence.1,Imageability.1,Familiarity.1,QCON.2,HAL.2,LogHAL.2,Subtlex.2,LogSub.2,Length.2,POS.2,Ortho.2,Phono.2,Phonemes.2,Syllables.2,Morphemes.2,AOA.2,Valence.2,Imageability.2,Familiarity.2,TSS.2,FSS.1,FSS.2,COSC.1,COSC.2
68,semantic,Baby_Cuddle,100,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
69,semantic,Baby_Cuddle,75,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
70,association,Baby_Cuddle,100,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
71,association,Baby_Cuddle,75,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
72,association,Baby_Cuddle,5,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
73,association,Baby_Cuddle,80,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
74,association,Baby_Cuddle,55,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
75,association,Baby_Cuddle,21,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
76,association,Baby_Cuddle,100,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
77,association,Baby_Cuddle,40,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
78,association,Baby_Cuddle,25,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
79,association,Baby_Cuddle,35,NA,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
80,association,Baby_Cuddle,75,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
81,association,Baby_Cuddle,10,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
82,association,Baby_Cuddle,30,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
83,association,Baby_Cuddle,100,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
84,association,Baby_Cuddle,NA,NA,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
85,association,Baby_Cuddle,80,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
86,association,Baby_Cuddle,50,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
87,association,Baby_Cuddle,20,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
88,association,Baby_Cuddle,100,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
89,association,Baby_Cuddle,60,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
90,association,Baby_Cuddle,50,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
91,association,Baby_Cuddle,50,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
92,association,Baby_Cuddle,70,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
93,association,Baby_Cuddle,NA,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
94,association,Baby_Cuddle,50,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
95,association,Baby_Cuddle,60,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
96,association,Baby_Cuddle,90,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
97,association,Baby_Cuddle,25,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
98,association,Baby_Cuddle,NA,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
99,association,Baby_Cuddle,0,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
100,association,Baby_Cuddle,75,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
101,association,Baby_Cuddle,60,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
102,association,Baby_Cuddle,NA,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
103,association,Baby_Cuddle,60,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
104,association,Baby_Cuddle,NA,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
105,association,Baby_Cuddle,20,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
106,association,Baby_Cuddle,NA,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
107,association,Baby_Cuddle,12,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
108,association,Baby_Cuddle,2,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
109,association,Baby_Cuddle,80,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
110,association,Baby_Cuddle,100,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
111,association,Baby_Cuddle,100,1,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
112,association,Baby_Cuddle,10,0,0,0.372788,0.013,19,5.77,35810,10.49,509.37,4.41,4,NN|VB,2,13,4,2,1,3.84,6.67,5.8,6.61,4.3,595,6.39,2.16,2.05,6,NN|VB,8,14,4,2,1,6.16,7.6,NA,NA,18,5,9,18,21
1,thematic,Grab_Pull,4,NA,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
2,thematic,Grab_Pull,NA,NA,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
3,thematic,Grab_Pull,NA,NA,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
4,thematic,Grab_Pull,75,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
5,thematic,Grab_Pull,99,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
6,thematic,Grab_Pull,50,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
7,thematic,Grab_Pull,80,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
8,thematic,Grab_Pull,80,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
9,thematic,Grab_Pull,12,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
10,thematic,Grab_Pull,60,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
11,thematic,Grab_Pull,90,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
12,thematic,Grab_Pull,50,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
13,thematic,Grab_Pull,100,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
14,thematic,Grab_Pull,85,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
15,thematic,Grab_Pull,50,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
16,thematic,Grab_Pull,30,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
17,thematic,Grab_Pull,80,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
18,thematic,Grab_Pull,65,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
19,thematic,Grab_Pull,90,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
20,thematic,Grab_Pull,80,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
21,thematic,Grab_Pull,NA,NA,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
22,thematic,Grab_Pull,80,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
23,thematic,Grab_Pull,80,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
24,thematic,Grab_Pull,90,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
25,thematic,Grab_Pull,60,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
26,thematic,Grab_Pull,75,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
27,thematic,Grab_Pull,NA,NA,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
28,thematic,Grab_Pull,60,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
29,thematic,Grab_Pull,40,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
30,thematic,Grab_Pull,80,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
31,thematic,Grab_Pull,95,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
32,thematic,Grab_Pull,67,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
33,thematic,Grab_Pull,70,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
34,thematic,Grab_Pull,20,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
35,thematic,Grab_Pull,NA,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
36,thematic,Grab_Pull,60,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
37,thematic,Grab_Pull,80,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
38,thematic,Grab_Pull,80,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
39,thematic,Grab_Pull,60,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
40,thematic,Grab_Pull,80,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
41,thematic,Grab_Pull,55,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
42,thematic,Grab_Pull,80,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
43,thematic,Grab_Pull,90,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
44,thematic,Grab_Pull,NA,0,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
45,thematic,Grab_Pull,95,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
46,semantic,Grab_Pull,55,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
47,semantic,Grab_Pull,40,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
48,semantic,Grab_Pull,70,1,0.046438581,0.324425,0.027,18,NA,10230,9.23,70.86,3.56,4,VB|NN,9,11,4,1,1,5.37,5.44,NA,NA,3.4,28190,10.25,146.45,3.87,4,VB|NN,15,28,3,1,1,4.79,5.59,4.4,6.39,18,5,51,54,119
